,url,source,title,author,text
0,http://sputniknews.com/russia/201707311056042406-trade-unions-russian-stuff-us-embassy/,sputniknews,Trade Unions to Protect Russian Staff at US Embassy in Moscow Amid Cuts,[],"Trade unions will protect the rights of Russian citizens, who may be dismissed from the US Embassy in Russia amid the personnel reduction proposed by Moscow, Chairman of the Russian Federation of Independent Trade Unions Mikhail Shmakov said Monday.

MOSCOW (Sputnik) — The Russian Foreign Ministry asked the United States on Friday to reduce the number of the personnel of its embassy in Russia to the level commensurate with that of the Russian Embassy in the United States by September 1. Russian President Vladimir Putin said on Sunday that the diplomatic presence of the United States in Russia would be decreased by 755 employees.

""If they are members of trade unions, naturally, the trade union will make sure that the law is not broken when they are being dismissed, that the severance packages are paid,"" Shmakov said.

The chairman of the trade unions federation said that the US employers may face financial and legal liability if the Russian employees are dismissed in breach of legislation.

Shmakov stressed that only trade union members could turn to the organizations for help.

Russia's decision came as a response to a series of measures implemented or mulled by the United States.

Last week, both chambers of the US Congress approved a bill introducing economic sanctions on Russia, with the White House stating that President Donald Trump is intending to sign the bill into law.

In December 2016, Washington adopted sanctions targeting Russia over its alleged interference in the US presidential election, something which Moscow has repeatedly denied, expelling 35 Russian diplomats and seizing two diplomatic compounds used by Russia."
0,http://sputniknews.com/russia/201707311056042406-trade-unions-russian-stuff-us-embassy/#comments,sputniknews,Trade Unions to Protect Russian Staff at US Embassy in Moscow Amid Cuts,[],"Trade unions will protect the rights of Russian citizens, who may be dismissed from the US Embassy in Russia amid the personnel reduction proposed by Moscow, Chairman of the Russian Federation of Independent Trade Unions Mikhail Shmakov said Monday.

MOSCOW (Sputnik) — The Russian Foreign Ministry asked the United States on Friday to reduce the number of the personnel of its embassy in Russia to the level commensurate with that of the Russian Embassy in the United States by September 1. Russian President Vladimir Putin said on Sunday that the diplomatic presence of the United States in Russia would be decreased by 755 employees.

""If they are members of trade unions, naturally, the trade union will make sure that the law is not broken when they are being dismissed, that the severance packages are paid,"" Shmakov said.

The chairman of the trade unions federation said that the US employers may face financial and legal liability if the Russian employees are dismissed in breach of legislation.

Shmakov stressed that only trade union members could turn to the organizations for help.

Russia's decision came as a response to a series of measures implemented or mulled by the United States.

Last week, both chambers of the US Congress approved a bill introducing economic sanctions on Russia, with the White House stating that President Donald Trump is intending to sign the bill into law.

In December 2016, Washington adopted sanctions targeting Russia over its alleged interference in the US presidential election, something which Moscow has repeatedly denied, expelling 35 Russian diplomats and seizing two diplomatic compounds used by Russia."
0,http://sputniknews.com/russia/20170801/,sputniknews,Russia. News. 01.08.2017,[],"E-mail:

Screen Name:

Password:

Confirm password:

Please type the code

By clicking 'Register', you confirm that you agree to our Privacy Policy and give your consent to the processing of personal data in accordance with the Privacy Policy"
0,http://sputniknews.com/radio_as_if/201706271055016467-un-reports-harm-from-drugs-on-the-rise/,sputniknews,Last Call Special,[],"Last Call Special

In another eloquent piece of magic the UN delivered a staggering account of how opioids are destroying our society. It’s not the numbers that are really that surprising, rather the tone. As if the people who wrote it did not know that Afghanistan has been increasingly accounting for more and more opium production to the point it is now a monopoly. As if the people who wrote it did not know that the increase in production is directly proportional to the amount of years US, UK, and other troops are stationed there. As if the people who wrote it did not know the consequences of these facts on the “War” on Drugs. In this episode Bill Hicks delivers all the funnies, while Kirstie Douse (Head of Legal Services at Release, the UK's national center of expertise on drugs and drugs law) shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com."
0,http://sputniknews.com/radio_as_if/201706271055016467-un-reports-harm-from-drugs-on-the-rise/#comments,sputniknews,Last Call Special,[],"Last Call Special

In another eloquent piece of magic the UN delivered a staggering account of how opioids are destroying our society. It’s not the numbers that are really that surprising, rather the tone. As if the people who wrote it did not know that Afghanistan has been increasingly accounting for more and more opium production to the point it is now a monopoly. As if the people who wrote it did not know that the increase in production is directly proportional to the amount of years US, UK, and other troops are stationed there. As if the people who wrote it did not know the consequences of these facts on the “War” on Drugs. In this episode Bill Hicks delivers all the funnies, while Kirstie Douse (Head of Legal Services at Release, the UK's national center of expertise on drugs and drugs law) shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com."
0,http://sputniknews.com/radio_as_if/201706141054624133-frank-dodd-is-frankly-dead/,sputniknews,Frank-Dodd is Frankly Dead,[],"Frank-Dodd is Frankly Dead

And so we have come full circle. Post 2008 financial crisis legislation has been pushed through the House of Representatives and is awaiting the final go-ahead, which is almost certainly to come one way or the other. It's clear that for everyday folk this piece of “restrictive” legislature will certainly have a negative impact. The question is how bad is it going to be. Robin Williams, Louis CK, and Doug Stanhope deliver the funny, while Ann Lee (American author and commentator on global economics and finance issues, who is also an adjunct professor at New York University and the CEO of Coterie, a new technology investment consortium) shares her professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201706141054624133-frank-dodd-is-frankly-dead/#comments,sputniknews,Frank-Dodd is Frankly Dead,[],"Frank-Dodd is Frankly Dead

And so we have come full circle. Post 2008 financial crisis legislation has been pushed through the House of Representatives and is awaiting the final go-ahead, which is almost certainly to come one way or the other. It's clear that for everyday folk this piece of “restrictive” legislature will certainly have a negative impact. The question is how bad is it going to be. Robin Williams, Louis CK, and Doug Stanhope deliver the funny, while Ann Lee (American author and commentator on global economics and finance issues, who is also an adjunct professor at New York University and the CEO of Coterie, a new technology investment consortium) shares her professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201706071054399433-the-most-surveilled-country-wants-more-surveillance/,sputniknews,The Most Surveilled Country in the World Wants More Surveillance,[],"The Most Surveilled Country in the World Wants More Surveillance

In just a span of several weeks the UK has been struck by a number of terrorist attacks. The end result of all of them is becoming now more and more evident if one has his finger on the pulse of current notions in politics. It is the Internet that the leaders of the UK want to control more, because scooping up all data, emails, phone calls, etc. is just not enough. George Carlin, Steve Hughes, and Jimmy Carr deliver the funny, while Professor Bill Durodie (University of Bath) shares his professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201706071054399433-the-most-surveilled-country-wants-more-surveillance/#comments,sputniknews,The Most Surveilled Country in the World Wants More Surveillance,[],"The Most Surveilled Country in the World Wants More Surveillance

In just a span of several weeks the UK has been struck by a number of terrorist attacks. The end result of all of them is becoming now more and more evident if one has his finger on the pulse of current notions in politics. It is the Internet that the leaders of the UK want to control more, because scooping up all data, emails, phone calls, etc. is just not enough. George Carlin, Steve Hughes, and Jimmy Carr deliver the funny, while Professor Bill Durodie (University of Bath) shares his professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705161053653016-the-real-reason-for-war-in-iraq/,sputniknews,The Real Reason for War in Iraq,[],"The Real Reason for War in Iraq

Last week the former national security advisor had chipped in her two cents about the ongoing struggle in Iraq. She didn't mince her words when she said that bringing democracy to Iraqi people was secondary. The primary objective was “security.” Go figure what that means since a) no WMDs have been found, and b) oops, looks like the entire WMD story was bogus to begin with. The question then arises – if W.'s administration knew about this (and they did since the evidence was manufactured) – why were thousands of American soldiers sent to war that did not need to be? Bill Hicks, George Carlin, and Steve Hughes deliver the funny, while George Jakobson (professor of political science at the Norwegian University of Science and Technology) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705161053653016-the-real-reason-for-war-in-iraq/#comments,sputniknews,The Real Reason for War in Iraq,[],"The Real Reason for War in Iraq

Last week the former national security advisor had chipped in her two cents about the ongoing struggle in Iraq. She didn't mince her words when she said that bringing democracy to Iraqi people was secondary. The primary objective was “security.” Go figure what that means since a) no WMDs have been found, and b) oops, looks like the entire WMD story was bogus to begin with. The question then arises – if W.'s administration knew about this (and they did since the evidence was manufactured) – why were thousands of American soldiers sent to war that did not need to be? Bill Hicks, George Carlin, and Steve Hughes deliver the funny, while George Jakobson (professor of political science at the Norwegian University of Science and Technology) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705101053453779-le-pen-macron-french-election/,sputniknews,Le Pen Has Been Macron'd,[],"Le Pen Has Been Macron'd

Globalists can breathe a sigh of relief. Marine Le Pen has been beaten and Emmanuel Macron is now the president of France. What are the expected outcomes of his presidency and how did he get into this position in the first place? Why did the French go for Macron as opposed to everybody else and most importantly Le Pen?, andanswer these questions and deliver the funny, while(Professor of European Politics at the Institute of Political Studies in) shares his professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705101053453779-le-pen-macron-french-election/#comments,sputniknews,Le Pen Has Been Macron'd,[],"Le Pen Has Been Macron'd

Globalists can breathe a sigh of relief. Marine Le Pen has been beaten and Emmanuel Macron is now the president of France. What are the expected outcomes of his presidency and how did he get into this position in the first place? Why did the French go for Macron as opposed to everybody else and most importantly Le Pen?, andanswer these questions and deliver the funny, while(Professor of European Politics at the Institute of Political Studies in) shares his professional opinion.

We'd love to get your feedback back at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705021053187974-facebook-is-on-your-side/,sputniknews,Facebook is on Your Side,[],"Facebook is on Your Side

Last week the social media giant admitted having been manipulated by governments and state agents during US presidential elections. But no worries, Marc Zuckerberg says, because a) Facebook is launching ""Information operations"" to counter these parties' actions and b) their actions didn't have an effect on US elections anyway. If you read that and thought, hmmm, that's somewhat contradicting… well, it is. And that is just the tip of the inconsistency iceberg.anddeliver the funny, while(co-chair of Center for the Study of Political Communication at the University of Oslo) shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201705021053187974-facebook-is-on-your-side/#comments,sputniknews,Facebook is on Your Side,[],"Facebook is on Your Side

Last week the social media giant admitted having been manipulated by governments and state agents during US presidential elections. But no worries, Marc Zuckerberg says, because a) Facebook is launching ""Information operations"" to counter these parties' actions and b) their actions didn't have an effect on US elections anyway. If you read that and thought, hmmm, that's somewhat contradicting… well, it is. And that is just the tip of the inconsistency iceberg.anddeliver the funny, while(co-chair of Center for the Study of Political Communication at the University of Oslo) shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704251052984389-earth-day-march-for-science/,sputniknews,"Step Aside, Earth Day",[],"Step Aside, Earth Day

© AP Photo/ Alan Diaz ‘Save the World’! Global Marches for Science Rally Humanity in Support of Facts

April 22, at least in 2017, will be remembered as the March for Science day, where hundreds of thousands of people took the streets across the globe to allegedly fight for science independence from government. But how realistic is this goal and who are the key benefactors of this movement?, anddeliver the funny, while(Senior Technical Architect at pharmaceutical analytics platform Themis Limited) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704251052984389-earth-day-march-for-science/#comments,sputniknews,"Step Aside, Earth Day",[],"Step Aside, Earth Day

© AP Photo/ Alan Diaz ‘Save the World’! Global Marches for Science Rally Humanity in Support of Facts

April 22, at least in 2017, will be remembered as the March for Science day, where hundreds of thousands of people took the streets across the globe to allegedly fight for science independence from government. But how realistic is this goal and who are the key benefactors of this movement?, anddeliver the funny, while(Senior Technical Architect at pharmaceutical analytics platform Themis Limited) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704171052702581-shadow-brokers-burst-nsa-buble/,sputniknews,Shadow Brokers Burst NSA's Bubble,[],"Shadow Brokers Burst NSA's Bubble

Another trove of leaks has reached our shores from the Deep State.

This past week numerous leaks have come out pointing to a multitude of violations of current laws and regulations. All three letter agencies have dipped their toes in surveilling unwitting public, but what the Shadow Brokers revealed last week is simply scary because the entire financial backbone, i.e. SWIFT has been compromised.deliver the funny, while(hacker and cyber security expert, co-founder, and Director of British security consultancy Hacker House) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704171052702581-shadow-brokers-burst-nsa-buble/#comments,sputniknews,Shadow Brokers Burst NSA's Bubble,[],"Shadow Brokers Burst NSA's Bubble

Another trove of leaks has reached our shores from the Deep State.

This past week numerous leaks have come out pointing to a multitude of violations of current laws and regulations. All three letter agencies have dipped their toes in surveilling unwitting public, but what the Shadow Brokers revealed last week is simply scary because the entire financial backbone, i.e. SWIFT has been compromised.deliver the funny, while(hacker and cyber security expert, co-founder, and Director of British security consultancy Hacker House) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704121052534441-us-deep-state-here-i-go-again-on-my-own/,sputniknews,US Deep State: 'Here I Go Again on My Own…',[],"US Deep State: 'Here I Go Again on My Own…'

It is strange to see how current MSM outlets are jumping on this narrative of dead children killed by this ""fresh"" chemical attack in Syria, when even Wikipedia cites ""kids thrown out of incubators"" as a false testimony. The amount of evidence that points to the contrary of the mainstream narrative is astounding yet it is the fringe findings that have clearly been influenced by the forces stand behind more military industrial complex orders that get most of the air-time.anddeliver the funny, while(founder and chairman of Swedish Doctors for Human Rights) shares his professional opinion.

We'd love your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201704121052534441-us-deep-state-here-i-go-again-on-my-own/#comments,sputniknews,US Deep State: 'Here I Go Again on My Own…',[],"US Deep State: 'Here I Go Again on My Own…'

It is strange to see how current MSM outlets are jumping on this narrative of dead children killed by this ""fresh"" chemical attack in Syria, when even Wikipedia cites ""kids thrown out of incubators"" as a false testimony. The amount of evidence that points to the contrary of the mainstream narrative is astounding yet it is the fringe findings that have clearly been influenced by the forces stand behind more military industrial complex orders that get most of the air-time.anddeliver the funny, while(founder and chairman of Swedish Doctors for Human Rights) shares his professional opinion.

We'd love your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703291052069232-germany-rocky-road/,sputniknews,Germany's Rocky Road,[],"Germany's Rocky Road

A look into the future by extrapolating the past

The leadership of largest economy in Europe is slowly bracing for tsunami. Washington is no longer on its list of playmates, London has enough on its plate as it is and France… well, suffice it to say they’re the new Belgium until summer of 2017. Dylan Moran, Tommy Tiernan, and Michael Mittermeier deliver the funny while Dimitris Rapidis (political and communications analyst) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703291052069232-germany-rocky-road/#comments,sputniknews,Germany's Rocky Road,[],"Germany's Rocky Road

A look into the future by extrapolating the past

The leadership of largest economy in Europe is slowly bracing for tsunami. Washington is no longer on its list of playmates, London has enough on its plate as it is and France… well, suffice it to say they’re the new Belgium until summer of 2017. Dylan Moran, Tommy Tiernan, and Michael Mittermeier deliver the funny while Dimitris Rapidis (political and communications analyst) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703211051796605-clinton-foundation-is-now-a-dud/,sputniknews,Pay for Play,[],"Pay for Play

After almost two months of Trump in the White House, a clearer picture begins to form. Last week the Deep State took another stab at the administration by announcing it almost repugnant that Michael Flynn took money from Kaspersky Lab for a speech. How dare he, — say they – take 50k from the “Russians?!” Forgetting that Hillary alone is charging 250k just for a handshake. Joe Rogan, Bill Burr, and John Oliver deliver the funny, while Charles Ortel (investigative journalist and Wall Street analyst) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703211051796605-clinton-foundation-is-now-a-dud/#comments,sputniknews,Pay for Play,[],"Pay for Play

After almost two months of Trump in the White House, a clearer picture begins to form. Last week the Deep State took another stab at the administration by announcing it almost repugnant that Michael Flynn took money from Kaspersky Lab for a speech. How dare he, — say they – take 50k from the “Russians?!” Forgetting that Hillary alone is charging 250k just for a handshake. Joe Rogan, Bill Burr, and John Oliver deliver the funny, while Charles Ortel (investigative journalist and Wall Street analyst) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703141051572229-the-tulip-crisis-is-afoot/,sputniknews,The Tulip Crisis is Afoot,[],"The Tulip Crisis is Afoot

Following Dutch refusal to allow Turkish Foreign Minister landing in Rotterdam, Recep Erdogan has taken to the airwaves and went full ballistic in his signature way. Knowing the fragile state of EU-Turkey relations this might spill over into something much more tangible than veiled threats. Steve Hughes, Bill Bailey, and Kaya Yanar deliver the funny, while Bill Park (Senior Lecturer in the Department of Defence Studies, King's College London) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201703141051572229-the-tulip-crisis-is-afoot/#comments,sputniknews,The Tulip Crisis is Afoot,[],"The Tulip Crisis is Afoot

Following Dutch refusal to allow Turkish Foreign Minister landing in Rotterdam, Recep Erdogan has taken to the airwaves and went full ballistic in his signature way. Knowing the fragile state of EU-Turkey relations this might spill over into something much more tangible than veiled threats. Steve Hughes, Bill Bailey, and Kaya Yanar deliver the funny, while Bill Park (Senior Lecturer in the Department of Defence Studies, King's College London) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201702201050855407-cia-french-elections-mainstream-media-agenda/,sputniknews,"CIA, French Elections and Mainstream Media Agenda",[],"CIA, French Elections and Mainstream Media Agenda

© AP Photo/ Carolyn Kaster CIA Spying on French Elections Fits Into 'Notorious' Pattern

Wikileaks just released several documents showing the CIA was directly involved in extracting information about key players, their dynamics, financing – the works – of French parliamentary elections in 2012. The only US conglomerates that briefly mentioned this fact without denial were ABC and Fox. Yet was Jean-Marc Ayrault, French foreign minister, that according to NYT singled out… Moscow for meddling in his country's elections citing Russian involvement in US presidential campaign.

Bill Hicks, George Carlin, and Joe Rogan deliver the funny, while Diana Johnstone (political writer specializing in European politics and Western foreign policy, author of ""Fools' Crusade"", ""The Politics of Euro-missiles"" and the latest — ""Queen of Chaos: The Misadventures of Hillary Clinton"") shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201702201050855407-cia-french-elections-mainstream-media-agenda/#comments,sputniknews,"CIA, French Elections and Mainstream Media Agenda",[],"CIA, French Elections and Mainstream Media Agenda

© AP Photo/ Carolyn Kaster CIA Spying on French Elections Fits Into 'Notorious' Pattern

Wikileaks just released several documents showing the CIA was directly involved in extracting information about key players, their dynamics, financing – the works – of French parliamentary elections in 2012. The only US conglomerates that briefly mentioned this fact without denial were ABC and Fox. Yet was Jean-Marc Ayrault, French foreign minister, that according to NYT singled out… Moscow for meddling in his country's elections citing Russian involvement in US presidential campaign.

Bill Hicks, George Carlin, and Joe Rogan deliver the funny, while Diana Johnstone (political writer specializing in European politics and Western foreign policy, author of ""Fools' Crusade"", ""The Politics of Euro-missiles"" and the latest — ""Queen of Chaos: The Misadventures of Hillary Clinton"") shares her professional opinion.

We'd love to get your feedback at radio@sputniknews.com.

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201702151050698135-uk-too-to-crack-down-on-blowing-whistles/,sputniknews,"UK Too to Crack Down on ""Blowing Whistles""",[],"UK Too to Crack Down on ""Blowing Whistles""

Edward Snowden, Julian Assange, Bradley/Chelsea Manning – are all too familiar names to a specific kind of folk, namely people who read. Unfortunately a large majority of good citizens around the world ‘have nothing to hide’ and therefore are not alarmed by the disclosures, the persecutions of those who release information and most importantly by encroaching global lockdown on our freedoms Running Man style. George Carlin, John Oliver, and Aidan Kilian deliver the funny, while Andrew Pepper-Parsons (head of policy at a London-based whistleblowing charity — Public Concern at Work) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_as_if/201702151050698135-uk-too-to-crack-down-on-blowing-whistles/#comments,sputniknews,"UK Too to Crack Down on ""Blowing Whistles""",[],"UK Too to Crack Down on ""Blowing Whistles""

Edward Snowden, Julian Assange, Bradley/Chelsea Manning – are all too familiar names to a specific kind of folk, namely people who read. Unfortunately a large majority of good citizens around the world ‘have nothing to hide’ and therefore are not alarmed by the disclosures, the persecutions of those who release information and most importantly by encroaching global lockdown on our freedoms Running Man style. George Carlin, John Oliver, and Aidan Kilian deliver the funny, while Andrew Pepper-Parsons (head of policy at a London-based whistleblowing charity — Public Concern at Work) shares his professional opinion.

We'd love to get your feedback at radio@sputniknews.com

Have you heard the news? Sign up to our Telegram channel and we'll keep you up to speed!"
0,http://sputniknews.com/radio_fault_lines/201708011056060569-trump-new-chief-whacks-the-mooch/#comments,sputniknews,Trump's New Chief of Staff Quickly and Unceremoniously Whacks the Mooch,[],"Trump's New Chief of Staff Quickly and Unceremoniously Whacks the Mooch

Garland and Lee discuss the difficult job ahead for New White House Chief of Staff General John Kelly as he quickly cans the Mooch, the push-back against bipartisan legislation aimed at the boycott, divestment, and sanctions movement against Israel, and Russia’s retaliatory sanctions against US diplomats.

Garland and Lee discuss the difficult job for New White House Chief of Staff General John Kelly as he begins by sending the Mooch to the locker room

The hosts then move to talk about the push-back against bipartisan legislation aimed at the boycott, divestment, and sanctions movement against Israel.

Garland and Lee also discuss Russia's retaliatory sanctions against US diplomats.

We'd love to get your feedback at radio@sputniknews.com"
0,http://sputniknews.com/radio_loud_and_clear/201708011056056709-us-sanctions-russia-venezuela-elections/#comments,sputniknews,Russia Retaliates as Europe Reacts Angrily to New US Sanctions,[],"Russia Retaliates as Europe Reacts Angrily to New US Sanctions

Russia has responded to the new US sanctions that were almost unanimously passed by Congress by forcing the US to cut most of its diplomatic staff in the country. US-Russia relations continue to spiral downward.

Venezuela has voted in elections for a constituent assembly, with over 8 million people participating despite violence and threats from the right wing opposition. What's next for the country's Bolivarian revolution? Arnold August, lecturer and journalist, joins the show.

The United States has said that the ""time for talk is over"" after North Korea's latest intercontinental ballistic missile test and the Moon Jae-in administration in the South considers expanding the deployment of the US' THAAD missile system. Simone Chun of the Korea Policy Institute joins Brian.

We'd love to get your feedback at radio@sputniknews.com"
0,http://sputniknews.com/radio_by_any_means/201707291055979554-gops-health-care-bill-falls-venezuela-unrest-and-dapl-resistance/,sputniknews,"GOP's Health Care Bill Fails, Venezuela Unrest and DAPL Resistance",[],"GOP's Health Care Bill Fails, Venezuela Unrest and DAPL Resistance

The GOP fails to get Senate behind late night vote, Unrest in Venezuela, Civil Disobedience against the Dakota Access Pipeline.

On this episode of ""By Any Means Necessary"" host Eugene Puryear is joined by former Congressman Dennis Kucinich to talk about the GOP failure to pass the most recent health care bill, the controversial votes cast by Senator John McCain, and the efforts to build a single payer health care system in America.

In a second segment Walter Smolarek, Sputnik News Analyst, joins Eugene Puryear to talk about the ongoing unrest in Venezuela, the US propaganda towards the conflict, and the upcoming referendum votes in the country.

In a special third segment host Eugene Puryear is joined by Jessica Reznicek and Ruby Montoya talk about their efforts to resist the building of the Dakota Access Pipeline, the importance of civil disobedience, and the efforts by the US government and police to shut down peaceful nonviolent protesters.

Today's talking points touch on the continued failure of police consent decrees, the Democrats inability to detach from their corporate donors, bail bonds in Chicago, and US trained Iraqi Troops commit war crimes.

We'd love to get your feedback at radio@sputniknews.com"
0,http://sputniknews.com/radio_by_any_means/201707291055979554-gops-health-care-bill-falls-venezuela-unrest-and-dapl-resistance/#comments,sputniknews,"GOP's Health Care Bill Fails, Venezuela Unrest and DAPL Resistance",[],"GOP's Health Care Bill Fails, Venezuela Unrest and DAPL Resistance

The GOP fails to get Senate behind late night vote, Unrest in Venezuela, Civil Disobedience against the Dakota Access Pipeline.

On this episode of ""By Any Means Necessary"" host Eugene Puryear is joined by former Congressman Dennis Kucinich to talk about the GOP failure to pass the most recent health care bill, the controversial votes cast by Senator John McCain, and the efforts to build a single payer health care system in America.

In a second segment Walter Smolarek, Sputnik News Analyst, joins Eugene Puryear to talk about the ongoing unrest in Venezuela, the US propaganda towards the conflict, and the upcoming referendum votes in the country.

In a special third segment host Eugene Puryear is joined by Jessica Reznicek and Ruby Montoya talk about their efforts to resist the building of the Dakota Access Pipeline, the importance of civil disobedience, and the efforts by the US government and police to shut down peaceful nonviolent protesters.

Today's talking points touch on the continued failure of police consent decrees, the Democrats inability to detach from their corporate donors, bail bonds in Chicago, and US trained Iraqi Troops commit war crimes.

We'd love to get your feedback at radio@sputniknews.com"
0,http://sputniknews.com/radio_trendstorm/201707291055967534-polish-protests-new-solidarity-or-another-soros-op/,sputniknews,Polish Protests: A New Solidarity or Another Soros Op?,[],"Polish Protests: A New Solidarity or Another Soros Op?

Poland has been rocked by nationwide protests that the opposition framed as a new Solidarity movement but which was condemned by government supporters as a Soros-backed regime change operation.

The ruling Law and Justice Party, also known by its abbreviation PiS, secured the country’s first-ever parliamentary majority in the last elections, and has since embarked on a quest to reshape the country in line with its conservative values. Part of this mission involves reforming the country’s Constitutional Court to remove the judges that the Civil Platform opposition party, popularly referred to by its abbreviation PO, installed just prior to their electoral defeat. PiS understands that it must absolutely succeed in this endeavor if it’s to stand any chance at executing its long-term national vision for Poland.

It’s precisely for this reason, however, that PO marshalled tens of thousands of its supports to oppose PiS’ efforts, taking advantage of the fact that former PO leader and one-time Prime Minister Donald Tusk is now President of the European Council and is actively involved in turning liberal EU institutions against the new conservative Polish government. From the perspective of PO, its supporters, and an increasing number of influential voices in the EU, the PiS authorities in Poland are “dismantling democracy” and taking the country on the path of a “dictatorship” which they derisively compare to Hungarian leader Vikor Orban’s pro-sovereignty government. For these dramatic reasons, they also liken their current anti-government struggle to the one that their parents waged a generation ago in forming Solidarity to oppose the communists.

From the reverse perspective, however, Polish Foreign Minister Witold Waszczykowski accused “media conglomerates, banks and international corporations” of conspiring to stage “attempts to overthrow the government”, remarking that “the question of courts, reforms… is only an excuse.” Although not directly stated, comments such as his are usually regarded as euphemisms that George Soros and his shadowy network of “activists” are involved in one way or another, an idea which has also been floated around by others. They believe that the transnational neoliberal elite of the EU are provoking a Color Revolution scenario in the country in order to punish it for refusing to abide by Brussels’ migrant demands and other unilateral impositions of the bloc’s will.

Michal Mazur, Polish political commentator from Krakow and contributing writer for the Xportal.pl, and Bartosz Bekier, Politologist and Editor-in-Chief of Xportal.pl joined our show.

Want to sound off and share what you think about this? Send us an email at radio@sputniknews.com or find us on Facebook!"
